Employee_ID,Department,Age,Gender,Years_At_Company,Job_Level,Weekly_Hours,Training_Hours,Projects_Completed,Attendance_Rate,Engagement_Score,Salary_Hike_Pct,Prev_Rating_1,Prev_Rating_2,Performance_Score,Attrition_Risk
EMP2382,HR,26,Female,12,2,35,45,2,0.9906222170563861,4.028047470989441,23,0,0,Medium,0.0
EMP2383,Data Science,56,Male,8,1,35,93,9,0.8108268816804642,3.1755747859705643,12,2,2,High,0.0
EMP2384,Engineering,49,Female,7,4,58,86,3,0.9193713721568982,4.507391096616448,6,2,1,Medium,0.2741703614749095
EMP2385,Sales,50,Male,2,4,48,42,6,0.8855681141254106,3.1741756585977683,8,1,1,Medium,0.0
EMP2386,HR,30,Male,2,2,38,14,5,0.8661265909719085,1.9530496533597201,10,2,1,Low,0.5196196819902915
EMP2387,Engineering,59,Female,9,5,39,87,4,0.8180637120598147,4.404367528928578,7,1,1,Medium,0.058599176897878184
EMP2388,Data Science,27,Male,13,4,45,96,2,0.9125308239342619,3.2288761797201757,7,2,1,Medium,0.1306280475728203
EMP2389,Engineering,40,Male,13,4,58,23,8,0.8958081451349228,1.827364152574245,23,1,1,Medium,0.677308432370476
EMP2390,Sales,32,Male,6,5,57,77,7,0.8209108916302049,3.4940312398248885,15,0,1,Medium,0.5712307728366923
EMP2391,Finance,23,Female,5,1,47,92,2,0.9224979014194167,2.43086705976971,14,1,1,Medium,0.0
EMP2392,Engineering,30,Female,10,4,50,56,6,0.9475906240505877,4.377622449168263,16,1,1,Medium,0.0
EMP2393,Engineering,42,Female,6,3,58,63,8,0.9534556602107297,2.8131989545861713,18,1,1,Medium,0.4757754780208184
EMP2394,Data Science,45,Female,9,4,47,13,7,0.9810746376524855,3.905765432429667,22,0,1,Medium,0.0
EMP2395,Data Science,55,Male,11,1,58,92,1,0.8818941483777555,1.3821448305449486,13,2,0,Medium,0.7918263323968506
EMP2396,HR,43,Male,7,1,56,18,5,0.9906145537244274,2.5840973852093847,19,1,1,Medium,0.3595721755787921
EMP2397,Data Science,24,Male,10,2,36,62,2,0.9730858810165373,4.932965745889595,7,0,1,Medium,0.0
EMP2398,Marketing,33,Male,10,3,50,86,6,0.8593003142047878,4.233841157908593,15,1,0,Medium,0.07239970324019038
EMP2399,Sales,49,Female,14,1,40,87,7,0.8318566074698918,1.6397632094677146,14,1,1,Medium,0.3713698597105813
EMP2400,Sales,51,Female,9,5,48,69,7,0.8870778792256027,2.1110561979090203,22,1,0,Medium,0.0
EMP2401,Finance,47,Male,4,3,35,55,3,0.8803797415911934,2.3192632354254443,8,1,2,Medium,0.05510601242159328
EMP2402,Finance,42,Male,2,3,51,63,7,0.9151438610662409,3.6014622419817828,17,1,1,Medium,0.0
EMP2403,Sales,49,Male,12,5,45,83,5,0.9166772464655496,4.027979037958622,10,1,0,High,0.0
EMP2404,Finance,47,Male,8,4,53,46,8,0.949997396875995,3.998106435231639,17,1,0,Medium,0.11926062049773162
EMP2405,HR,54,Female,4,5,37,32,8,0.9019779896411221,3.0394962252256112,24,0,1,Medium,0.0
EMP2406,Data Science,42,Male,13,5,45,36,7,0.8209645281881531,4.243282151352605,9,1,1,Medium,0.0
EMP2407,Sales,56,Male,9,4,39,79,6,0.9716582671106212,2.7483123310299002,24,2,1,Medium,0.062286148496149565
EMP2408,Finance,55,Female,4,4,51,99,2,0.8619529166370374,1.4955222611822476,18,0,2,Medium,0.369613657051887
EMP2409,Sales,39,Male,8,4,56,75,6,0.9942594920613184,3.257767366615253,17,1,1,Medium,0.3782344878861884
EMP2410,Marketing,32,Female,9,4,41,70,9,0.8235720217359541,4.809205538404427,18,2,1,High,0.0
EMP2411,Engineering,44,Male,13,4,44,86,2,0.9916502344465006,4.171974605570045,12,1,1,Medium,0.02316699390187268
EMP2412,Data Science,43,Female,9,5,45,60,1,0.8182023613765035,3.3148025907689695,20,1,2,Medium,0.0
EMP2413,Sales,38,Non-Binary,10,2,37,59,5,0.8462072275894119,3.5872226413963877,17,2,1,Medium,0.14761148745657646
EMP2414,Engineering,26,Female,4,2,54,28,6,0.8093159884173083,4.72224810814229,19,0,1,Medium,0.0
EMP2415,Finance,32,Male,1,1,44,10,3,0.941022629327799,2.713371177739842,23,0,1,Low,0.24448749166771233
EMP2416,Engineering,51,Female,3,2,44,49,8,0.9700597473143584,2.3255765557705494,5,2,1,Medium,0.06421210038765839
EMP2417,Data Science,36,Male,9,2,48,41,7,0.8868142163631961,4.908966260001796,6,2,1,Medium,0.0
EMP2418,Sales,48,Male,4,5,46,31,2,0.9857044150084859,4.453772534041334,22,1,2,Medium,0.0
EMP2419,Marketing,56,Male,5,4,49,75,7,0.9180598143511199,2.2921743384744095,23,1,1,Medium,0.10171742141701563
EMP2420,Finance,54,Male,7,4,44,49,1,0.9260014270893047,2.8551223894436912,12,2,1,Low,0.10091392459832851
EMP2421,Sales,41,Female,5,5,44,47,9,0.969083840340154,2.6603125160311962,7,1,1,Medium,0.0
EMP2422,Data Science,37,Female,4,2,53,57,7,0.8593600410103678,1.5963827146857357,18,1,1,Medium,0.48873089624597466
EMP2423,Finance,55,Female,2,5,35,64,6,0.8708531442655252,4.831277295253036,13,0,1,Medium,0.003474123353902422
EMP2424,HR,23,Female,2,1,58,84,2,0.9811903838389289,2.617249724879035,12,1,1,Medium,0.22028563323708955
EMP2425,Engineering,56,Female,13,4,44,90,3,0.9801926992077528,4.5013163305516315,21,2,1,Medium,0.17470591445535144
EMP2426,Data Science,49,Male,13,3,36,64,1,0.9952965552401742,1.7574249107226603,20,2,1,Medium,0.3469989241220034
EMP2427,HR,27,Male,4,1,51,60,5,0.9803676632883342,3.191483242548879,14,2,1,Medium,0.0
EMP2428,Sales,30,Female,10,1,58,69,9,0.8254744072066722,1.0958455404970793,14,2,1,Medium,0.8255784252326366
EMP2429,Marketing,41,Male,13,5,41,17,6,0.9647448572273974,4.056881935369234,10,1,1,Medium,0.06250767970040728
EMP2430,Finance,22,Female,10,2,41,95,5,0.8819676956219188,3.3236555929851135,21,1,1,Medium,0.1961104291291467
EMP2431,Engineering,29,Male,13,4,54,77,3,0.9981602711891876,3.5023583338790107,20,1,1,Medium,0.0
EMP2432,Finance,44,Male,9,3,43,84,5,0.8944561928657603,1.2068835302186138,19,1,2,Medium,0.4825952208925946
EMP2433,Sales,24,Male,8,1,56,81,8,0.9107672165004441,1.8441533208344616,18,1,1,Medium,0.8743009694050078
EMP2434,Finance,25,Male,3,3,36,18,2,0.9059549830513597,1.2973234894143206,8,0,0,Low,0.5862835089125884
EMP2435,Engineering,46,Male,14,2,48,99,5,0.8643474059716556,2.155657263215247,8,2,0,Medium,0.07872736948162223
EMP2436,Sales,59,Female,9,2,51,11,6,0.8150044177785837,3.509756030728604,6,1,1,Medium,0.09342740176365469
EMP2437,Finance,36,Male,14,3,35,89,8,0.9791302460803837,3.264743937269501,15,1,1,High,0.0
EMP2438,Marketing,42,Female,5,4,43,79,8,0.9605351625052574,3.448599286453561,8,1,1,Medium,0.17497665058808304
EMP2439,Data Science,56,Male,11,2,54,94,5,0.8279053561119339,3.1970050855115772,20,1,1,Medium,0.0
EMP2440,Sales,35,Male,3,3,55,99,9,0.9553536542700146,2.0921151827034374,8,1,1,High,0.0
EMP2441,Data Science,57,Male,5,1,53,68,4,0.9251693332101221,1.978029989377701,5,2,1,Medium,0.3738212326375904
EMP2442,Sales,33,Female,13,3,38,28,9,0.8818287575835245,1.548238734146325,23,1,1,Medium,0.5924940513187057
EMP2443,Marketing,38,Male,10,3,42,37,7,0.8508042298191125,4.396283499613968,6,0,2,Medium,0.0
EMP2444,Data Science,30,Female,13,5,47,81,6,0.9719457567004465,3.465917434164978,13,1,1,High,0.0
EMP2445,HR,56,Male,4,2,38,23,4,0.9400376518588106,1.746044050016239,17,1,1,Low,0.7432078603904564
EMP2446,Engineering,34,Female,8,4,43,33,2,0.9095479818938274,1.708837519284958,22,2,1,Low,0.5699681857434529
EMP2447,HR,36,Male,13,4,43,53,8,0.9219137067796929,4.492142406104547,20,2,1,High,0.0
EMP2448,Finance,39,Female,12,5,56,65,6,0.8182132364164363,3.9709234550532773,20,2,1,Medium,0.35827651647616854
EMP2449,Marketing,54,Female,5,4,52,99,3,0.8947839521822384,3.6375963196214856,14,0,1,Medium,0.13707918338057776
EMP2450,HR,27,Female,10,3,46,60,7,0.8387400585571404,2.627456430157199,13,0,1,Medium,0.007086499705513648
EMP2451,Sales,48,Male,12,5,44,41,7,0.8416767358017652,2.04790225711407,15,1,1,Medium,0.193065825905626
EMP2452,Finance,44,Male,8,1,45,59,6,0.9322607924573734,4.917803052451295,8,1,1,Medium,0.07379349262621553
EMP2453,Finance,48,Male,9,2,41,50,2,0.9822512303668576,4.188958300091201,14,2,0,Medium,0.0
EMP2454,HR,55,Female,4,2,43,75,8,0.8807513220956693,2.207116892545106,7,1,1,High,0.005107630446507834
EMP2455,HR,59,Female,7,2,40,34,1,0.8415498546024381,4.390259185113979,10,2,1,Medium,0.0
EMP2456,Marketing,35,Female,2,3,53,70,1,0.9297493874473308,4.035727794458726,7,1,1,Medium,0.0
EMP2457,Engineering,57,Male,6,1,50,75,6,0.9742374092700635,2.1883221995119935,13,1,2,Medium,0.4479084251025757
EMP2458,HR,29,Male,8,5,49,51,5,0.9496637602244982,2.7062114169665588,7,1,0,Medium,0.1018624510033811
EMP2459,HR,56,Male,12,5,41,74,9,0.9737514461073175,1.7438137815641066,22,1,1,High,0.48610979890066736
EMP2460,Data Science,40,Non-Binary,7,2,50,45,7,0.9073109342021599,1.4442097775124374,12,1,1,Medium,0.3376819684691936
EMP2461,Sales,51,Female,7,1,39,85,2,0.9503752488738382,3.891048131358787,12,1,1,Medium,0.1569584066281079
EMP2462,Data Science,35,Female,8,1,50,18,7,0.8280129118717874,2.0700474294154665,19,1,1,Medium,0.10994156017929371
EMP2463,Data Science,41,Male,7,1,35,45,3,0.8696549230726384,4.280237462985014,17,1,1,Medium,0.1881621289357771
EMP2464,Finance,46,Female,5,4,53,47,1,0.8779098328963045,4.982434846057704,11,0,1,Medium,0.18331141483984492
EMP2465,Engineering,45,Female,7,4,39,42,8,0.9022591492492069,1.3064792557185947,23,1,1,Medium,0.2520910711902478
EMP2466,Sales,35,Male,13,2,41,51,3,0.9858152720513648,2.892140500334801,12,1,2,Medium,0.0
EMP2467,Marketing,47,Female,14,1,53,70,8,0.9748593120444349,4.208250237243212,14,0,2,High,0.0
EMP2468,Marketing,59,Female,10,1,56,55,7,0.826905098457837,4.155803586164934,21,1,2,Medium,0.3056059356667563
EMP2469,HR,44,Female,3,5,39,95,2,0.8345579303764927,4.039988633323874,5,1,1,Medium,0.032345236426039044
EMP2470,HR,43,Female,5,5,51,98,1,0.8715281099177823,2.395979741207644,17,1,2,Medium,0.0
EMP2471,Marketing,40,Male,7,2,56,70,7,0.8581487731781348,2.815413022740209,17,0,1,Medium,0.6072598540762519
EMP2472,HR,24,Male,9,1,42,27,1,0.9229541906312525,3.379873429365881,20,1,1,Low,0.3904679882081638
EMP2473,Engineering,40,Non-Binary,2,2,35,79,6,0.980555209552909,4.895762334293028,13,1,0,Medium,0.0
EMP2474,Data Science,30,Male,4,5,36,91,8,0.9924583083345173,2.3101890837539716,14,1,1,High,0.19553262161497903
EMP2475,HR,49,Female,12,5,49,89,7,0.9307205905070453,4.692575550867431,10,2,2,High,0.14881346272402018
EMP2476,Finance,41,Female,7,4,54,24,4,0.9676318402802173,2.0774276727219765,9,1,1,Medium,0.0
EMP2477,HR,28,Female,1,2,52,57,1,0.9050404400461595,4.956297861894818,6,1,1,Medium,0.0
EMP2478,Sales,35,Non-Binary,13,2,45,81,1,0.841665389372008,3.681054747310367,15,2,1,Medium,0.0
EMP2479,Engineering,30,Male,2,1,59,22,4,0.9049376824186955,2.8540459214342038,13,1,2,Medium,0.33553778689215275
EMP2480,Sales,40,Male,9,1,44,52,5,0.9110165202875302,3.4535617122544195,10,1,1,Medium,0.02065056251458304
EMP2481,Sales,35,Male,13,4,58,69,7,0.9484915128427114,2.090124676160827,12,1,2,Medium,0.4089228286874749
EMP2482,Finance,59,Male,10,3,58,66,4,0.8439765979414698,2.0966954300458664,13,1,1,Medium,0.4063017658899229
EMP2483,Engineering,57,Male,7,3,38,80,1,0.8736620764173464,1.4542181753739754,13,1,1,Low,0.6523684741379165
EMP2484,Engineering,38,Male,12,3,39,26,7,0.8728054938429133,1.456201190821595,12,0,1,Medium,0.2787478052916322
EMP2485,Engineering,51,Female,10,2,38,59,2,0.991887919148233,2.3906869658756453,16,1,1,Low,0.2411360277569708
EMP2486,Engineering,30,Female,7,2,47,41,2,0.8887889920653438,4.051421911585487,12,1,0,Medium,0.0
EMP2487,Engineering,54,Male,6,5,59,31,8,0.9510187934596293,3.43188467039265,7,1,1,High,0.4199982199863687
EMP2488,Finance,46,Male,3,2,47,64,5,0.9501622762748878,1.4103382413240833,17,1,1,Medium,0.495740984523219
EMP2489,HR,35,Female,10,2,52,66,2,0.8531088369606483,4.408946099903644,23,1,1,Medium,0.0
EMP2490,Sales,32,Male,3,2,58,22,5,0.9143739378743464,3.4054705079602656,6,1,1,Medium,0.3718706347330431
EMP2491,Engineering,56,Male,2,4,36,56,8,0.9788605786637297,4.843422307139119,21,1,1,High,0.0
EMP2492,HR,35,Male,11,2,50,96,6,0.89503954389139,3.68074186964483,20,1,1,Medium,0.0
EMP2493,HR,51,Female,6,1,35,71,3,0.9890235014685091,1.700699454816724,8,2,0,Medium,0.48998294961329575
EMP2494,Sales,25,Male,4,1,53,63,8,0.8428916458648323,2.895133449231289,22,1,1,Medium,0.0
EMP2495,Finance,25,Non-Binary,5,5,43,38,9,0.8148318211548062,3.5939903901888166,18,1,0,Medium,0.0
EMP2496,Marketing,49,Male,3,4,37,31,5,0.9782907746289499,1.1130588041999108,6,2,0,Medium,0.32900808670479353
EMP2497,Marketing,29,Female,6,1,59,74,2,0.9695362395924434,1.0596410566192316,17,1,1,Medium,0.9092055411438802
EMP2498,HR,23,Male,11,4,41,38,2,0.998517975186769,1.5176120023942716,24,1,0,Medium,0.3507555887587783
EMP2499,Data Science,43,Male,12,4,44,57,7,0.9358786976224852,2.006657740181883,21,0,2,Medium,0.046004539088355625
